order_detail_id,order_id,product_id,quantity,sales_amount,discount,profit
3105,1240,44,5,3196.5,0.0,534.15
3106,1240,39,5,15581.43,0.1,3923.37
3107,1241,62,2,9752.56,0.0,3990.38
3108,1241,34,1,4225.64,0.0,1469.77
3109,1241,50,5,2577.88,0.15,463.12
3110,1242,66,2,3528.5,0.0,1291.12
3111,1242,36,4,8416.68,0.0,1834.28
3112,1242,88,1,2811.28,0.2,1137.94
3113,1243,107,1,2549.52,0.0,408.5
3114,1243,32,5,19971.95,0.0,4857.3
3115,1243,58,3,2140.41,0.0,767.55
3116,1244,85,3,6908.09,0.2,1683.5
3117,1244,78,3,5488.36,0.05,995.31
3118,1244,72,5,20655.15,0.0,4364.5
3119,1245,98,3,8661.81,0.0,1407.21
3120,1245,74,1,3361.58,0.0,791.41
3121,1245,104,3,8587.32,0.2,1813.63
3122,1246,2,2,7350.78,0.05,2398.43
3123,1246,9,2,4960.22,0.05,1193.64
3124,1246,47,4,7771.0,0.1,3435.73
3125,1247,4,3,9704.91,0.1,4340.6
3126,1247,58,5,3032.25,0.15,1087.36
3127,1248,77,3,7164.22,0.15,1524.44
3128,1248,33,3,1235.9,0.1,394.09
3129,1249,56,1,569.22,0.0,213.17
3130,1249,57,1,2592.73,0.15,1014.63
3131,1249,19,2,466.18,0.05,185.82
3132,1250,113,1,761.35,0.0,257.34
3133,1250,83,5,19064.4,0.0,3055.75
3134,1250,93,5,11516.0,0.0,2775.0
3135,1251,118,2,7210.6,0.15,1904.87
3136,1251,18,4,9700.1,0.15,4201.75
3137,1251,84,3,6798.57,0.0,3037.83
3138,1252,20,4,10397.28,0.0,3325.32
3139,1252,115,1,2603.41,0.15,722.6
3140,1253,45,1,752.43,0.1,296.29
3141,1253,65,3,11628.62,0.2,2504.9
3142,1254,42,2,7132.81,0.1,2879.64
3143,1254,116,2,4238.12,0.05,1288.39
3144,1255,82,3,10355.61,0.0,3418.53
3145,1255,25,2,2015.71,0.05,392.81
3146,1255,53,4,6581.72,0.0,1988.08
3147,1256,2,1,3868.83,0.0,1262.33
3148,1256,38,5,23587.45,0.0,7558.5
3149,1257,99,2,2231.95,0.15,733.16
3150,1257,72,3,12393.09,0.0,2618.7
3151,1258,71,4,6393.56,0.0,1548.2
3152,1258,15,2,2187.84,0.2,526.9
3153,1259,42,5,19813.35,0.0,7999.0
3154,1259,45,3,2006.47,0.2,790.1
3155,1260,111,1,4042.94,0.0,705.07
3156,1260,115,1,2756.56,0.1,765.11
3157,1260,51,5,22725.0,0.0,3557.55
3158,1261,29,3,7884.38,0.1,1538.78
3159,1261,8,4,8697.68,0.0,3870.32
3160,1262,7,5,1377.55,0.0,399.95
3161,1262,11,5,5302.4,0.0,925.7
3162,1262,17,4,2595.2,0.0,872.56
3163,1263,4,2,7188.82,0.0,3215.26
3164,1263,12,2,4618.99,0.15,1744.64
3165,1264,95,4,16355.56,0.0,6795.32
3166,1264,119,3,13063.53,0.0,2148.27
3167,1265,17,3,1654.44,0.15,556.26
3168,1265,4,3,10783.23,0.0,4822.89
3169,1266,64,4,4190.72,0.1,1490.83
3170,1266,95,3,12266.67,0.0,5096.49
3171,1267,105,3,5574.06,0.05,2178.77
3172,1267,99,4,4201.31,0.2,1380.06
3173,1268,6,3,10994.9,0.2,2773.08
3174,1269,23,4,10514.02,0.1,3876.23
3175,1269,115,2,4900.54,0.2,1360.19
3176,1269,19,3,662.47,0.1,264.06
3177,1270,106,1,634.93,0.15,157.96
3178,1270,4,1,3414.69,0.05,1527.25
3179,1271,31,4,6535.87,0.2,1490.69
3180,1271,1,2,7579.04,0.2,1891.23
3181,1271,47,3,5828.25,0.1,2576.8
3182,1272,109,2,3590.11,0.05,1122.42
3183,1272,20,5,11696.94,0.1,3740.99
3184,1272,34,1,3803.08,0.1,1322.79
3185,1273,53,2,3126.32,0.05,944.34
3186,1273,69,1,3819.54,0.2,1189.84
3187,1273,22,2,8147.0,0.1,1974.13
3188,1274,86,4,4539.42,0.1,1533.24
3189,1274,24,1,3940.57,0.15,964.15
3190,1275,51,4,14544.0,0.2,2276.83
3191,1275,109,4,7180.21,0.05,2244.85
3192,1276,120,4,10104.48,0.0,3955.52
3193,1276,90,2,1438.55,0.05,241.38
3194,1277,10,5,10200.38,0.1,1714.55
3195,1277,119,4,14805.33,0.15,2434.71
3196,1278,57,3,7778.19,0.15,3043.88
3197,1278,66,3,4763.48,0.1,1743.01
3198,1278,110,4,4112.52,0.0,1019.6
3199,1279,85,5,14391.85,0.0,3507.3
3200,1279,21,2,8762.67,0.05,3339.19
3201,1280,2,4,15475.32,0.0,5049.32
3202,1280,5,5,15490.22,0.05,2630.69
3203,1281,65,3,14535.78,0.0,3131.13
3204,1281,73,2,6480.02,0.0,2445.52
3205,1281,62,3,13897.4,0.05,5686.29
3206,1282,104,1,3399.15,0.05,717.9
3207,1282,27,4,2854.78,0.2,581.79
3208,1282,40,4,2078.52,0.15,549.58
3209,1283,20,3,6238.37,0.2,1995.19
3210,1283,15,4,5196.12,0.05,1251.38
3211,1283,12,5,10868.2,0.2,4105.04
3212,1284,97,2,1971.02,0.05,792.26
3213,1284,46,3,6003.85,0.15,1702.56
3214,1285,101,1,3994.98,0.1,1258.93
3215,1285,23,3,8323.6,0.05,3068.68
3216,1286,83,1,3812.88,0.0,611.15
3217,1286,105,5,8801.15,0.1,3440.16
3218,1286,12,2,4618.99,0.15,1744.64
3219,1287,71,5,7991.95,0.0,1935.25
3220,1287,11,4,4241.92,0.0,740.56
3221,1288,1,4,18947.6,0.0,4728.08
3222,1288,110,3,3084.39,0.0,764.7
3223,1289,44,5,3036.67,0.05,507.44
3224,1289,87,5,10296.48,0.15,2534.32
3225,1290,104,1,3041.34,0.15,642.33
3226,1290,23,5,13872.66,0.05,5114.47
3227,1291,76,4,16848.22,0.15,5159.43
3228,1291,103,1,1107.92,0.1,406.04
3229,1292,52,1,2798.14,0.05,1116.81
3230,1292,34,1,4225.64,0.0,1469.77
3231,1293,6,2,8704.3,0.05,2195.35
3232,1293,24,3,13907.88,0.0,3402.87
3233,1293,12,3,8151.15,0.0,3078.78
3234,1294,103,2,2462.04,0.0,902.32
3235,1294,93,1,1842.56,0.2,444.0
3236,1294,24,4,18543.84,0.0,4537.16
3237,1295,40,5,2750.99,0.1,727.38
3238,1295,79,1,2777.15,0.0,718.02
3239,1295,96,4,17104.24,0.0,4372.0
3240,1296,13,5,18070.6,0.1,7703.41
3241,1296,92,1,2385.6,0.0,925.47
3242,1297,26,1,220.13,0.2,85.38
3243,1297,21,2,9223.86,0.0,3514.94
3244,1298,77,5,11940.38,0.15,2540.74
3245,1298,58,5,3032.25,0.15,1087.36
3246,1299,117,1,1507.09,0.05,593.6
3247,1299,7,1,275.51,0.0,79.99
3248,1299,11,2,2014.91,0.05,351.77
3249,1300,118,1,4241.53,0.0,1120.51
3250,1300,120,1,2020.9,0.2,791.1
3251,1300,61,4,13165.7,0.2,2529.76
3252,1301,13,4,12850.21,0.2,5477.98
3253,1301,76,5,22299.12,0.1,6828.66
3254,1302,6,1,3664.97,0.2,924.36
3255,1302,100,4,4341.48,0.0,1119.48
3256,1302,96,3,10262.54,0.2,2623.2
3257,1303,92,1,1908.48,0.2,740.38
3258,1303,79,5,13191.46,0.05,3410.59
3259,1304,13,3,9637.66,0.2,4108.49
3260,1304,75,4,13557.74,0.15,5800.13
3261,1304,83,3,10866.71,0.05,1741.78
3262,1305,118,1,4241.53,0.0,1120.51
3263,1305,2,2,6963.89,0.1,2272.19
3264,1305,81,3,1237.86,0.0,191.76
3265,1306,44,1,639.3,0.0,106.83
3266,1306,68,4,18695.68,0.0,7292.44
3267,1306,22,5,19235.97,0.15,4661.14
3268,1307,87,4,8237.18,0.15,2027.45
3269,1307,112,1,2729.53,0.1,677.93
3270,1307,108,2,3067.81,0.1,1022.83
3271,1308,77,2,5057.1,0.1,1076.08
3272,1308,98,1,2598.54,0.1,422.16
3273,1308,8,1,1956.98,0.1,870.82
3274,1309,4,5,17972.05,0.0,8038.15
3275,1309,71,5,7192.76,0.1,1741.73
3276,1310,107,2,4079.23,0.2,653.6
3277,1310,20,5,11047.11,0.15,3533.15
3278,1310,17,4,2465.44,0.05,828.93
3279,1311,62,1,4144.84,0.15,1695.91
3280,1311,63,2,3130.54,0.1,519.1
3281,1312,44,1,575.37,0.1,96.15
3282,1312,108,4,5794.76,0.15,1932.02
3283,1312,30,1,3449.77,0.0,992.95
3284,1313,24,5,23179.8,0.0,5671.45
3285,1313,103,5,5847.35,0.05,2143.01
3286,1313,37,3,6898.23,0.1,2367.87
3287,1314,111,1,4042.94,0.0,705.07
3288,1314,65,3,11628.62,0.2,2504.9
3289,1314,5,3,9783.3,0.0,1661.49
3290,1315,103,2,2462.04,0.0,902.32
3291,1315,99,4,5251.64,0.0,1725.08
3292,1316,21,4,15680.56,0.15,5975.4
3293,1316,106,1,672.28,0.1,167.26
3294,1316,16,5,6559.52,0.2,1322.28
3295,1317,98,3,7795.63,0.1,1266.49
3296,1317,49,3,4322.35,0.1,1442.2
3297,1317,71,4,6393.56,0.0,1548.2
3298,1318,50,3,1819.68,0.0,326.91
3299,1318,103,4,4185.47,0.15,1533.94
3300,1318,57,1,3050.27,0.0,1193.68
3301,1319,74,3,8067.79,0.2,1899.38
3302,1319,109,2,3779.06,0.0,1181.5
3303,1320,42,1,3566.4,0.1,1439.82
3304,1320,8,3,6523.26,0.0,2902.74
3305,1321,50,1,545.9,0.1,98.07
3306,1321,10,1,2266.75,0.0,381.01
3307,1322,26,1,220.13,0.2,85.38
3308,1322,47,5,10253.4,0.05,4533.26
3309,1323,115,3,9188.52,0.0,2550.36
3310,1323,101,1,3773.04,0.15,1188.99
3311,1323,21,5,23059.65,0.0,8787.35
3312,1324,74,3,8572.03,0.15,2018.1
3313,1324,18,3,7275.07,0.15,3151.32
3314,1325,9,1,2480.11,0.05,596.82
3315,1325,29,1,2336.11,0.2,455.94
3316,1325,4,4,12220.99,0.15,5465.94
3317,1326,104,1,3399.15,0.05,717.9
3318,1326,10,2,4533.5,0.0,762.02
3319,1327,19,3,736.08,0.0,293.4
3320,1327,13,4,14456.48,0.1,6162.73
3321,1328,93,5,10364.4,0.1,2497.5
3322,1328,47,3,5828.25,0.1,2576.8
3323,1328,98,2,5774.54,0.0,938.14
3324,1329,86,5,5989.51,0.05,2023.03
3325,1329,112,2,5762.34,0.05,1431.17
3326,1329,120,5,12630.6,0.0,4944.4
3327,1330,12,3,8151.15,0.0,3078.78
3328,1330,1,1,4500.05,0.05,1122.92
3329,1331,117,3,4759.23,0.0,1874.52
3330,1331,64,4,3957.91,0.15,1408.01
3331,1331,54,5,2266.56,0.1,724.37
3332,1332,110,4,4112.52,0.0,1019.6
3333,1332,16,5,7789.43,0.05,1570.21
3334,1332,41,3,3567.05,0.2,1198.54
3335,1333,98,1,2887.27,0.0,469.07
3336,1333,118,5,21207.65,0.0,5602.55
3337,1334,116,4,8476.24,0.05,2576.78
3338,1334,58,1,713.47,0.0,255.85
3339,1334,117,2,2696.9,0.15,1062.23
3340,1335,48,4,6455.89,0.15,2724.9
3341,1335,98,1,2742.91,0.05,445.62
3342,1335,73,3,9234.03,0.05,3484.87
3343,1336,20,1,2079.46,0.2,665.06
3344,1336,49,5,7203.91,0.1,2403.67
3345,1336,110,2,2056.26,0.0,509.8
3346,1337,94,1,1730.77,0.0,622.94
3347,1337,50,3,1728.7,0.05,310.56
3348,1338,56,3,1622.28,0.05,607.53
3349,1338,98,4,10394.17,0.1,1688.65
3350,1338,95,4,16355.56,0.0,6795.32
3351,1339,5,1,2934.99,0.1,498.45
3352,1339,46,1,2354.45,0.0,667.67
3353,1340,59,1,4041.2,0.15,1415.77
3354,1340,27,4,3568.48,0.0,727.24
3355,1341,47,3,5180.66,0.2,2290.49
3356,1341,50,4,2062.3,0.15,370.5
3357,1342,83,2,6863.18,0.1,1100.07
3358,1342,97,1,1037.38,0.0,416.98
3359,1343,13,3,12047.07,0.0,5135.61
3360,1343,63,5,8695.95,0.0,1441.95
3361,1343,41,2,2675.29,0.1,898.9
3362,1344,38,3,12029.6,0.15,3854.83
3363,1344,106,3,1792.75,0.2,446.02
3364,1344,10,4,7253.6,0.2,1219.23
3365,1345,24,1,4635.96,0.0,1134.29
3366,1345,50,5,3032.8,0.0,544.85
3367,1346,43,4,6624.61,0.2,2264.22
3368,1346,34,5,19015.38,0.1,6613.97
3369,1347,19,4,981.44,0.0,391.2
3370,1347,115,5,13017.07,0.15,3613.01
3371,1348,107,1,2294.57,0.1,367.65
3372,1348,39,4,12465.14,0.1,3138.7
3373,1349,33,4,1464.77,0.2,467.07
3374,1349,18,4,9129.5,0.2,3954.59
3375,1349,2,2,7737.66,0.0,2524.66
3376,1350,62,2,9264.93,0.05,3790.86
3377,1350,9,2,4177.02,0.2,1005.17
3378,1351,71,4,5754.2,0.1,1393.38
3379,1351,118,2,8058.91,0.05,2128.97
3380,1351,52,5,14727.05,0.0,5877.95
3381,1352,28,4,13249.06,0.2,2270.05
3382,1352,115,5,13782.78,0.1,3825.54
3383,1352,68,5,23369.6,0.0,9115.55
3384,1353,53,1,1563.16,0.05,472.17
3385,1353,115,5,13017.07,0.15,3613.01
3386,1354,51,2,9090.0,0.0,1423.02
3387,1354,76,1,3964.29,0.2,1213.98
3388,1354,87,3,6904.69,0.05,1699.48
3389,1355,100,3,3256.11,0.0,839.61
3390,1355,31,3,6127.38,0.0,1397.52
3391,1356,88,5,17570.5,0.0,7112.15
3392,1356,68,4,18695.68,0.0,7292.44
3393,1356,107,5,11472.84,0.1,1838.25
3394,1357,96,3,10903.95,0.15,2787.15
3395,1357,11,4,3817.73,0.1,666.5
3396,1357,116,3,6691.77,0.0,2034.3
3397,1358,41,3,4012.93,0.1,1348.35
3398,1358,25,4,4243.6,0.0,826.96
3399,1359,95,5,17377.78,0.15,7220.03
3400,1359,61,4,14811.41,0.1,2845.98
3401,1360,91,3,2640.12,0.0,941.04
3402,1360,44,4,2557.2,0.0,427.32
3403,1360,45,5,3344.12,0.2,1316.84
3404,1361,111,5,19203.97,0.05,3349.08
3405,1361,4,2,7188.82,0.0,3215.26
3406,1361,31,4,8169.84,0.0,1863.36
3407,1362,111,2,7277.29,0.1,1269.13
3408,1362,52,2,5890.82,0.0,2351.18
3409,1363,8,2,3479.07,0.2,1548.13
3410,1363,91,2,1584.07,0.1,564.62
3411,1363,23,1,2920.56,0.0,1076.73
3412,1364,98,4,10971.63,0.05,1782.47
3413,1364,10,4,8160.3,0.1,1371.64
3414,1364,107,5,12747.6,0.0,2042.5
3415,1365,63,2,3478.38,0.0,576.78
3416,1365,14,3,14413.89,0.0,4501.47
3417,1365,55,5,9440.48,0.15,2876.82
3418,1366,48,3,5411.55,0.05,2284.1
3419,1366,15,5,6153.3,0.1,1481.9
3420,1367,74,1,3193.5,0.05,751.84
3421,1367,71,2,3196.78,0.0,774.1
3422,1367,30,4,11729.22,0.15,3376.03
3423,1368,2,2,7737.66,0.0,2524.66
3424,1368,27,1,892.12,0.0,181.81
3425,1368,75,4,13557.74,0.15,5800.13
3426,1369,102,1,2261.85,0.0,1014.81
3427,1369,71,3,4795.17,0.0,1161.15
3428,1370,87,3,6541.29,0.1,1610.04
3429,1370,51,1,4545.0,0.0,711.51
3430,1371,55,1,1999.16,0.1,609.21
3431,1371,70,4,14400.64,0.0,4586.08
3432,1371,4,2,7188.82,0.0,3215.26
3433,1372,52,2,5301.74,0.1,2116.06
3434,1372,119,1,4136.78,0.05,680.29
3435,1373,88,3,8960.95,0.15,3627.2
3436,1373,2,2,7737.66,0.0,2524.66
3437,1373,5,2,5869.98,0.1,996.89
3438,1374,107,2,4844.09,0.05,776.15
3439,1374,59,3,12836.75,0.1,4497.15
3440,1375,74,2,6723.16,0.0,1582.82
3441,1376,111,2,6873.0,0.15,1198.62
3442,1376,104,3,9660.74,0.1,2040.34
3443,1376,57,4,12201.08,0.0,4774.72
3444,1377,118,1,3605.3,0.15,952.43
3445,1377,72,2,7022.75,0.15,1483.93
3446,1378,5,3,9294.13,0.05,1578.42
3447,1378,95,1,4088.89,0.0,1698.83
3448,1378,51,3,11589.75,0.15,1814.35
3449,1379,94,5,8221.16,0.05,2958.97
3450,1379,79,1,2221.72,0.2,574.42
3451,1380,78,5,9628.7,0.0,1746.15
3452,1380,29,2,5256.25,0.1,1025.86
3453,1380,95,2,7360.0,0.1,3057.89
3454,1381,24,1,4635.96,0.0,1134.29
3455,1381,70,5,18000.8,0.0,5732.6
3456,1382,106,2,1419.26,0.05,353.1
3457,1382,50,1,576.23,0.05,103.52
3458,1383,99,4,5251.64,0.0,1725.08
3459,1383,73,2,5832.02,0.1,2200.97
3460,1383,105,4,7040.92,0.1,2752.13
3461,1384,51,3,13635.0,0.0,2134.53
3462,1384,83,4,15251.52,0.0,2444.6
3463,1385,71,3,4795.17,0.0,1161.15
3464,1385,83,5,17157.96,0.1,2750.18
3465,1385,39,3,8829.48,0.15,2223.24
3466,1386,96,5,20311.29,0.05,5191.75
3467,1386,81,1,371.36,0.1,57.53
3468,1387,93,5,10364.4,0.1,2497.5
3469,1387,1,3,14210.7,0.0,3546.06
3470,1387,65,4,15504.83,0.2,3339.87
3471,1388,64,4,4656.36,0.0,1656.48
3472,1388,47,2,4317.22,0.0,1908.74
3473,1389,70,1,3060.14,0.15,974.54
3474,1389,2,2,6577.01,0.15,2145.96
3475,1389,86,1,1260.95,0.0,425.9
3476,1390,24,1,4404.16,0.05,1077.58
3477,1390,99,3,3938.73,0.0,1293.81
3478,1391,80,3,1732.54,0.05,379.96
3479,1391,5,5,13859.67,0.15,2353.78
3480,1392,117,5,7932.05,0.0,3124.2
3481,1392,5,2,6522.2,0.0,1107.66
3482,1393,45,2,1672.06,0.0,658.42
3483,1393,25,2,2121.8,0.0,413.48
3484,1394,22,1,4526.11,0.0,1096.74
3485,1394,32,2,7589.34,0.05,1845.77
3486,1394,46,3,6710.18,0.05,1902.86
3487,1395,110,1,873.91,0.15,216.67
3488,1395,8,2,4131.4,0.05,1838.4
3489,1396,37,1,2554.9,0.0,876.99
3490,1396,43,4,7038.65,0.15,2405.74
3491,1396,102,5,9612.86,0.15,4312.94
3492,1397,104,3,8587.32,0.2,1813.63
3493,1397,72,2,7022.75,0.15,1483.93
3494,1398,25,2,2121.8,0.0,413.48
3495,1398,97,2,1971.02,0.05,792.26
3496,1399,109,2,3212.2,0.15,1004.27
3497,1399,32,4,15977.56,0.0,3885.84
3498,1399,51,1,3863.25,0.15,604.78
3499,1400,4,5,14377.64,0.2,6430.52
3500,1400,45,2,1672.06,0.0,658.42
3501,1400,73,2,6156.02,0.05,2323.24
3502,1401,97,1,1037.38,0.0,416.98
3503,1401,35,5,19456.15,0.0,3181.9
3504,1402,57,3,7778.19,0.15,3043.88
3505,1402,100,4,4124.41,0.05,1063.51
3506,1403,117,5,6742.24,0.15,2655.57
3507,1403,112,5,15164.05,0.0,3766.25
3508,1404,8,2,3913.96,0.1,1741.64
3509,1404,16,4,6559.52,0.0,1322.28
3510,1404,19,1,220.82,0.1,88.02
3511,1405,59,3,13549.9,0.05,4746.99
3512,1405,40,2,1222.66,0.0,323.28
3513,1405,76,1,4459.82,0.1,1365.73
3514,1406,24,3,11126.3,0.2,2722.3
3515,1406,77,1,2388.07,0.15,508.15
3516,1407,27,3,2274.91,0.15,463.62
3517,1407,116,1,1896.0,0.15,576.39
3518,1407,58,2,1426.94,0.0,511.7
3519,1408,51,2,9090.0,0.0,1423.02
3520,1408,58,4,2711.19,0.05,972.23
3521,1408,10,2,3626.8,0.2,609.62
3522,1409,52,3,7952.61,0.1,3174.09
3523,1409,17,3,1946.4,0.0,654.42
3524,1409,55,5,8885.16,0.2,2707.6
3525,1410,118,4,16966.12,0.0,4482.04
3526,1410,52,2,4712.66,0.2,1880.94
3527,1410,33,1,389.08,0.15,124.07
3528,1411,55,4,8885.16,0.0,2707.6
3529,1411,16,1,1639.88,0.0,330.57
3530,1412,74,2,5378.53,0.2,1266.26
3531,1412,76,5,23537.96,0.05,7208.03
3532,1413,41,2,2823.91,0.05,948.84
3533,1413,112,1,3032.81,0.0,753.25
3534,1414,22,1,4526.11,0.0,1096.74
3535,1414,91,3,2112.1,0.2,752.83
3536,1415,30,3,10349.31,0.0,2978.85
3537,1415,111,3,12128.82,0.0,2115.21
3538,1415,43,3,6210.57,0.0,2122.71
3539,1416,93,1,1957.72,0.15,471.75
3540,1416,99,1,1247.26,0.05,409.71
3541,1416,18,2,4564.75,0.2,1977.3
3542,1417,108,5,7669.53,0.1,2557.08
3543,1417,7,4,936.73,0.15,271.97
3544,1418,60,2,6036.15,0.05,1260.21
3545,1418,82,4,11736.36,0.15,3874.33
3546,1419,17,3,1946.4,0.0,654.42
3547,1419,48,2,3797.58,0.0,1602.88
3548,1420,65,3,11628.62,0.2,2504.9
3549,1420,70,3,8640.38,0.2,2751.65
3550,1420,31,5,10212.3,0.0,2329.2
3551,1421,76,1,4707.59,0.05,1441.61
3552,1421,24,5,20861.82,0.1,5104.31
3553,1422,64,4,3725.09,0.2,1325.18
3554,1422,6,4,15576.11,0.15,3928.53
3555,1422,56,2,1138.44,0.0,426.34
3556,1423,113,2,1294.3,0.15,437.48
3557,1423,31,5,8680.45,0.15,1979.82
3558,1424,56,1,540.76,0.05,202.51
3559,1424,46,5,11772.25,0.0,3338.35
3560,1425,22,5,18104.44,0.2,4386.96
3561,1425,44,3,1726.11,0.1,288.44
3562,1425,60,3,9530.76,0.0,1989.81
3563,1426,114,5,4172.97,0.05,1391.51
3564,1426,67,5,16881.68,0.15,5748.12
3565,1426,43,2,3312.3,0.2,1132.11
3566,1427,70,3,8640.38,0.2,2751.65
3567,1427,22,4,14483.55,0.2,3509.57
3568,1428,102,4,9047.4,0.0,4059.24
3569,1428,62,1,3901.02,0.2,1596.15
3570,1428,18,5,13551.61,0.05,5870.1
3571,1429,51,5,22725.0,0.0,3557.55
3572,1429,62,3,13897.4,0.05,5686.29
3573,1429,17,2,1038.08,0.2,349.02
3574,1430,112,3,9098.43,0.0,2259.75
3575,1430,41,5,6688.22,0.1,2247.26
3576,1430,95,2,6951.11,0.15,2888.01
3577,1431,21,2,8762.67,0.05,3339.19
3578,1431,23,1,2920.56,0.0,1076.73
3579,1432,69,4,19097.68,0.0,5949.2
3580,1432,24,3,12517.09,0.1,3062.58
3581,1432,46,2,4002.56,0.15,1135.04
3582,1433,53,5,7815.79,0.05,2360.84
3583,1433,25,2,1697.44,0.2,330.78
3584,1434,2,2,7737.66,0.0,2524.66
3585,1434,12,2,5162.4,0.05,1949.89
3586,1435,12,5,11547.46,0.15,4361.61
3587,1435,37,2,4343.33,0.15,1490.88
3588,1436,2,1,3288.51,0.15,1072.98
3589,1436,101,4,15979.93,0.1,5035.72
3590,1437,22,4,18104.44,0.0,4386.96
3591,1437,107,2,4589.14,0.1,735.3
3592,1438,52,3,8836.23,0.0,3526.77
3593,1438,1,5,22500.27,0.05,5614.59
3594,1438,34,4,16902.56,0.0,5879.08
3595,1439,24,4,17616.65,0.05,4310.3
3596,1439,9,1,2610.64,0.0,628.23
3597,1440,92,1,2385.6,0.0,925.47
3598,1440,30,1,2932.3,0.15,844.01
3599,1440,79,2,5554.3,0.0,1436.04
3600,1441,48,5,8069.86,0.15,3406.12
3601,1441,98,2,5774.54,0.0,938.14
3602,1441,26,2,522.8,0.05,202.77
3603,1442,108,1,1704.34,0.0,568.24
3604,1442,60,5,15884.6,0.0,3316.35
3605,1443,49,1,1440.78,0.1,480.73
3606,1443,110,1,873.91,0.15,216.67
3607,1443,1,2,8526.42,0.1,2127.64
3608,1444,63,1,1652.23,0.05,273.97
3609,1444,85,4,10937.81,0.05,2665.55
3610,1445,52,4,11781.64,0.0,4702.36
3611,1445,15,4,4922.64,0.1,1185.52
3612,1445,119,2,7838.12,0.1,1288.96
3613,1446,37,5,10219.6,0.2,3507.96
3614,1446,28,3,12420.99,0.0,2128.17
3615,1447,2,2,6963.89,0.1,2272.19
3616,1447,74,2,6723.16,0.0,1582.82
3617,1447,42,3,10699.21,0.1,4319.46
3618,1448,12,4,8694.56,0.2,3284.03
3619,1448,57,2,6100.54,0.0,2387.36
3620,1448,106,1,746.98,0.0,185.84
3621,1449,112,4,12131.24,0.0,3013.0
3622,1449,114,1,702.82,0.2,234.36
3623,1449,26,5,1307.01,0.05,506.92
3624,1450,37,4,9708.62,0.05,3332.56
3625,1450,92,2,4771.2,0.0,1850.94
3626,1450,12,1,2445.35,0.1,923.63
3627,1451,45,3,2508.09,0.0,987.63
3628,1451,36,2,3787.51,0.1,825.43
3629,1452,23,4,9929.9,0.15,3660.88
3630,1452,60,3,8577.68,0.1,1790.83
3631,1452,61,4,16457.12,0.0,3162.2
3632,1453,55,2,4220.45,0.05,1286.11
3633,1453,110,5,4883.62,0.05,1210.78
3634,1453,89,2,3734.36,0.15,603.02
3635,1454,6,4,18324.84,0.0,4621.8
3636,1454,105,4,7432.08,0.05,2905.02
3637,1454,36,3,6312.51,0.0,1375.71
3638,1455,66,4,7057.0,0.0,2582.24
3639,1455,71,1,1438.55,0.1,348.35
3640,1456,80,2,1215.82,0.0,266.64
3641,1456,79,3,6665.16,0.2,1723.25
3642,1456,73,2,6480.02,0.0,2445.52
3643,1457,113,5,3806.75,0.0,1286.7
3644,1457,22,4,17199.22,0.05,4167.61
3645,1457,37,3,7281.47,0.05,2499.42
3646,1458,10,2,4533.5,0.0,762.02
3647,1458,99,3,3741.79,0.05,1229.12
3648,1458,64,4,4423.54,0.05,1573.66
3649,1459,102,5,10178.33,0.1,4566.64
3650,1459,26,5,1307.01,0.05,506.92
3651,1460,58,1,713.47,0.0,255.85
3652,1460,73,3,9234.03,0.05,3484.87
3653,1460,98,5,13714.53,0.05,2228.08
3654,1461,96,4,17104.24,0.0,4372.0
3655,1461,29,4,9928.48,0.15,1937.73
3656,1462,73,4,12960.04,0.0,4891.04
3657,1462,6,2,7788.06,0.15,1964.26
3658,1462,36,4,6733.34,0.2,1467.42
3659,1463,91,1,704.03,0.2,250.94
3660,1463,35,1,3891.23,0.0,636.38
3661,1464,77,5,13345.12,0.05,2839.65
3662,1464,44,3,1726.11,0.1,288.44
3663,1464,30,3,10349.31,0.0,2978.85
3664,1465,12,3,8151.15,0.0,3078.78
3665,1465,51,3,11589.75,0.15,1814.35
3666,1465,93,5,11516.0,0.0,2775.0
3667,1466,107,1,2167.09,0.15,347.22
3668,1466,103,2,2215.84,0.1,812.09
3669,1467,69,4,19097.68,0.0,5949.2
3670,1467,10,3,6120.23,0.1,1028.73
3671,1467,34,4,13522.05,0.2,4703.26
3672,1468,13,2,7228.24,0.1,3081.37
3673,1468,38,5,20049.33,0.15,6424.72
3674,1469,34,4,16902.56,0.0,5879.08
3675,1469,36,4,6733.34,0.2,1467.42
3676,1469,28,4,16561.32,0.0,2837.56
3677,1470,70,3,9720.43,0.1,3095.6
3678,1470,97,3,2800.93,0.1,1125.85
3679,1470,58,4,2853.88,0.0,1023.4
3680,1471,87,2,4360.86,0.1,1073.36
3681,1471,113,5,3806.75,0.0,1286.7
3682,1471,50,3,1455.74,0.2,261.53
3683,1472,39,1,2943.16,0.15,741.08
3684,1472,113,3,1941.44,0.15,656.22
3685,1472,89,5,9335.89,0.15,1507.56
3686,1473,5,4,11739.96,0.1,1993.79
3687,1473,8,2,3696.51,0.15,1644.89
3688,1473,20,1,2599.32,0.0,831.33
3689,1474,100,3,3093.3,0.05,797.63
3690,1474,67,1,3177.73,0.2,1082.0
3691,1475,59,5,21394.58,0.1,7495.25
3692,1475,84,1,2152.88,0.05,961.98
3693,1476,31,4,8169.84,0.0,1863.36
3694,1476,47,3,6475.83,0.0,2863.11
