order_id,customer_id,order_date,region,sales_rep,order_status
1242,86,2025-03-01,North,Rohit,Completed
1243,418,2025-07-29,East,Sneha,Pending
1244,107,2025-03-14,West,Priya,Completed
1245,110,2024-11-27,East,Amit,Completed
1246,206,2025-02-02,North,Sneha,Shipped
1247,113,2025-10-27,East,Anjali,Completed
1248,23,2025-02-24,South,Karan,Pending
1249,256,2025-08-05,Central,Amit,Completed
1250,492,2024-11-28,Central,Vikram,Cancelled
1251,474,2024-06-28,East,Neha,Cancelled
1252,247,2024-01-19,East,Anjali,Pending
1253,230,2025-10-17,Central,Sneha,Pending
1254,301,2024-01-22,South,Anjali,Completed
1255,159,2024-09-06,West,Anjali,Completed
1256,31,2025-05-25,East,Karan,Completed
1257,78,2025-10-19,South,Rahul,Completed
1258,473,2024-12-02,West,Amit,Completed
1259,163,2025-02-28,Central,Karan,Completed
1260,118,2024-09-05,East,Sneha,Pending
1261,28,2025-09-14,South,Vikram,Pending
1262,165,2025-10-06,West,Rahul,Completed
1263,446,2024-07-16,North,Rahul,Cancelled
1264,73,2024-04-03,South,Amit,Pending
1265,282,2025-06-03,South,Priya,Shipped
1266,372,2024-06-17,East,Sneha,Completed
1267,218,2024-09-11,Central,Karan,Completed
1268,296,2024-10-05,South,Pooja,Completed
1269,487,2025-01-21,West,Amit,Shipped
1270,226,2025-09-16,Central,Vikram,Completed
1271,420,2025-01-25,North,Vikram,Completed
1272,389,2025-07-04,Central,Amit,Pending
1273,373,2025-01-24,East,Pooja,Completed
1274,233,2025-07-29,West,Anjali,Shipped
1275,37,2025-04-25,South,Sneha,Completed
1276,470,2024-01-14,North,Rohit,Cancelled
1277,372,2025-02-18,West,Vikram,Shipped
1278,497,2025-05-16,West,Karan,Cancelled
1279,302,2024-02-09,West,Priya,Shipped
1280,478,2024-07-17,South,Vikram,Completed
1281,395,2025-12-27,Central,Pooja,Cancelled
1282,353,2025-10-28,North,Vikram,Shipped
1283,377,2025-05-04,South,Rahul,Completed
1284,324,2024-09-24,South,Anjali,Shipped
1285,484,2024-09-10,East,Anjali,Pending
1286,488,2024-04-29,North,Priya,Cancelled
1287,365,2025-12-24,West,Anjali,Completed
1288,266,2024-06-18,West,Vikram,Completed
1289,355,2025-06-29,Central,Vikram,Pending
1290,158,2024-04-21,North,Anjali,Completed
1291,417,2024-08-02,East,Vikram,Cancelled
1292,158,2025-05-18,South,Rahul,Completed
1293,36,2025-03-02,Central,Karan,Cancelled
1294,221,2025-01-18,South,Amit,Cancelled
1295,69,2024-07-05,West,Rohit,Completed
1296,231,2024-07-09,South,Sneha,Completed
1297,384,2024-09-22,South,Vikram,Shipped
1298,321,2025-10-13,North,Amit,Completed
1299,151,2024-05-07,West,Karan,Completed
1300,176,2024-08-28,Central,Pooja,Shipped
1301,345,2024-03-03,North,Karan,Completed
1302,341,2024-04-09,North,Sneha,Pending
1303,406,2025-09-09,West,Rohit,Completed
1304,478,2024-12-11,West,Anjali,Shipped
1305,173,2024-11-18,East,Sneha,Completed
1306,341,2025-09-17,West,Rahul,Completed
1307,448,2024-01-04,North,Pooja,Cancelled
1308,206,2025-09-08,North,Priya,Pending
1309,144,2025-04-07,East,Anjali,Cancelled
1310,338,2025-02-27,Central,Sneha,Completed
1311,327,2025-10-10,North,Neha,Completed
1312,497,2024-08-27,West,Anjali,Shipped
1313,205,2024-12-22,North,Vikram,Shipped
1314,338,2024-10-27,West,Anjali,Completed
1315,365,2025-08-08,Central,Rohit,Completed
1316,66,2024-11-04,North,Rohit,Shipped
1317,87,2025-05-08,North,Rohit,Completed
1318,125,2025-11-06,South,Priya,Completed
1319,223,2024-11-30,South,Vikram,Completed
1320,113,2025-11-17,West,Priya,Cancelled
1321,70,2024-04-02,West,Neha,Completed
1322,478,2024-03-07,Central,Neha,Shipped
1323,467,2025-03-23,Central,Sneha,Completed
1324,133,2024-03-30,East,Priya,Completed
1325,175,2024-04-28,South,Anjali,Completed
1326,66,2025-08-13,West,Rahul,Completed
1327,32,2024-07-13,Central,Vikram,Shipped
1328,164,2025-06-16,South,Anjali,Pending
1329,114,2024-01-10,West,Rohit,Shipped
1330,162,2024-08-12,East,Pooja,Cancelled
1331,234,2024-10-17,Central,Amit,Cancelled
1332,341,2024-11-23,Central,Karan,Pending
1333,353,2025-12-24,East,Anjali,Shipped
1334,324,2024-10-25,West,Vikram,Completed
1335,415,2024-08-03,South,Sneha,Cancelled
1336,377,2025-05-14,South,Vikram,Completed
1337,418,2025-07-15,North,Vikram,Completed
1338,217,2025-02-04,East,Vikram,Completed
1339,271,2025-12-14,East,Sneha,Cancelled
1340,439,2024-04-09,West,Amit,Completed
1341,386,2025-12-27,North,Karan,Shipped
1342,336,2024-05-20,Central,Pooja,Cancelled
1343,248,2024-08-02,South,Sneha,Cancelled
1344,101,2025-08-12,East,Priya,Cancelled
1345,403,2025-03-13,West,Amit,Completed
1346,50,2024-07-02,West,Rahul,Completed
1347,264,2025-03-20,Central,Amit,Cancelled
1348,370,2024-02-04,South,Priya,Completed
1349,204,2025-12-05,East,Anjali,Completed
1350,335,2025-04-19,North,Vikram,Completed
1351,324,2024-01-12,East,Priya,Completed
1352,43,2025-10-18,West,Rohit,Completed
1353,12,2025-08-09,Central,Pooja,Completed
1354,356,2024-07-04,Central,Vikram,Shipped
1355,331,2025-08-08,East,Amit,Completed
1356,167,2024-07-08,Central,Vikram,Cancelled
1357,11,2025-07-03,Central,Rohit,Shipped
1358,33,2025-07-05,Central,Priya,Completed
1359,495,2025-09-05,South,Amit,Completed
1360,285,2024-05-05,East,Rahul,Completed
1361,295,2024-03-30,South,Rohit,Completed
1362,436,2024-05-07,North,Rohit,Completed
1363,187,2025-03-09,South,Rahul,Completed
1364,154,2024-10-27,Central,Rohit,Shipped
1365,72,2025-12-12,West,Neha,Pending
1366,467,2025-07-05,Central,Rohit,Completed
1367,353,2024-08-30,North,Rahul,Completed
1368,73,2024-05-17,South,Anjali,Pending
1369,111,2024-10-11,East,Amit,Cancelled
1370,319,2025-07-17,North,Karan,Completed
1371,196,2025-04-12,West,Priya,Completed
1372,347,2025-07-02,South,Sneha,Completed
1373,323,2025-01-16,South,Anjali,Cancelled
1374,332,2024-06-16,Central,Vikram,Completed
1375,162,2024-01-27,West,Anjali,Completed
1376,40,2025-06-28,North,Priya,Cancelled
1377,281,2024-12-03,North,Priya,Completed
1378,466,2024-05-29,East,Sneha,Completed
1379,6,2024-08-15,West,Vikram,Completed
1380,401,2025-06-23,South,Karan,Pending
1381,421,2025-06-25,North,Neha,Cancelled
1382,293,2024-10-04,Central,Anjali,Completed
1383,460,2024-11-21,South,Vikram,Completed
1384,177,2025-08-31,Central,Vikram,Shipped
1385,304,2024-01-10,East,Rohit,Cancelled
1386,80,2025-01-22,South,Anjali,Cancelled
1387,137,2025-12-25,East,Sneha,Cancelled
1388,312,2024-07-06,West,Pooja,Completed
1389,409,2024-10-20,Central,Karan,Shipped
1390,267,2025-10-12,East,Priya,Completed
1391,209,2025-10-11,North,Priya,Completed
1392,374,2024-06-18,North,Anjali,Completed
1393,44,2025-05-19,Central,Rahul,Shipped
1394,347,2025-05-06,South,Pooja,Pending
1395,351,2025-02-19,North,Rahul,Pending
1396,98,2025-12-20,West,Rohit,Cancelled
1397,177,2025-12-01,Central,Anjali,Completed
1398,311,2025-11-21,South,Rohit,Completed
1399,90,2024-05-16,East,Rohit,Completed
1400,488,2025-05-22,West,Vikram,Completed
1401,192,2025-11-26,East,Sneha,Pending
1402,436,2024-11-02,East,Pooja,Completed
1403,136,2025-10-08,North,Anjali,Shipped
1404,112,2024-02-06,Central,Pooja,Pending
1405,435,2024-12-30,North,Rahul,Pending
1406,236,2024-12-28,East,Priya,Completed
1407,180,2024-12-29,West,Rahul,Completed
1408,221,2024-03-27,South,Rohit,Pending
1409,461,2024-05-06,West,Pooja,Completed
1410,80,2025-04-26,South,Vikram,Completed
1411,154,2024-07-05,West,Rohit,Completed
1412,56,2024-06-14,West,Amit,Completed
1413,383,2025-01-02,North,Sneha,Completed
1414,98,2024-05-16,North,Vikram,Shipped
1415,381,2024-06-13,North,Sneha,Shipped
1416,492,2025-03-07,North,Pooja,Pending
1417,254,2025-02-13,East,Rohit,Cancelled
1418,473,2024-04-22,South,Priya,Completed
1419,65,2025-05-27,East,Rahul,Cancelled
1420,122,2025-03-15,East,Anjali,Cancelled
1421,5,2024-10-23,West,Karan,Shipped
1422,43,2025-09-24,South,Amit,Cancelled
1423,262,2024-10-14,South,Priya,Completed
1424,359,2024-07-22,West,Pooja,Cancelled
1425,401,2025-09-17,Central,Amit,Completed
1426,438,2024-08-22,South,Priya,Completed
1427,206,2024-07-15,East,Amit,Shipped
1428,10,2024-04-03,South,Rahul,Shipped
1429,209,2025-12-17,East,Sneha,Completed
1430,173,2024-03-03,West,Rohit,Shipped
1431,330,2024-04-22,East,Karan,Completed
1432,144,2024-09-09,West,Neha,Completed
1433,94,2024-02-23,North,Neha,Completed
1434,147,2025-09-13,East,Priya,Shipped
1435,95,2025-01-07,West,Neha,Completed
1436,58,2025-11-30,North,Rohit,Completed
1437,170,2025-08-26,East,Rohit,Pending
1438,191,2024-08-03,East,Anjali,Shipped
1439,45,2025-10-06,South,Anjali,Completed
1440,22,2024-07-16,South,Pooja,Completed
1441,39,2024-12-17,Central,Karan,Cancelled
1442,243,2024-06-06,Central,Rahul,Completed
1443,99,2025-12-29,Central,Karan,Pending
1444,500,2025-04-04,East,Priya,Shipped
1445,35,2025-06-20,West,Rohit,Completed
1446,86,2025-12-14,East,Amit,Completed
1447,24,2025-12-11,North,Sneha,Cancelled
1448,418,2025-12-02,West,Rohit,Pending
1449,498,2025-03-24,South,Rohit,Shipped
1450,288,2025-09-13,West,Karan,Completed
1451,95,2025-08-08,South,Sneha,Pending
1452,357,2025-04-11,Central,Rohit,Cancelled
1453,369,2024-11-06,East,Sneha,Completed
1454,363,2024-05-01,Central,Amit,Completed
1455,24,2024-10-25,South,Rahul,Cancelled
1456,76,2024-10-03,South,Rahul,Cancelled
1457,128,2024-04-28,Central,Rahul,Cancelled
1458,178,2024-11-28,East,Priya,Cancelled
1459,453,2024-05-16,East,Vikram,Pending
1460,151,2025-10-02,North,Rahul,Completed
1461,113,2024-09-19,South,Rahul,Pending
1462,337,2025-12-05,North,Vikram,Cancelled
1463,132,2024-07-30,Central,Pooja,Completed
1464,167,2025-08-18,South,Vikram,Completed
1465,229,2025-01-12,West,Amit,Shipped
1466,48,2025-04-15,South,Amit,Completed
1467,97,2024-07-03,West,Karan,Completed
1468,159,2025-02-07,South,Anjali,Completed
1469,36,2025-03-12,North,Sneha,Shipped
1470,466,2025-06-23,North,Amit,Cancelled
1471,385,2024-04-12,Central,Vikram,Shipped
1472,11,2025-10-21,North,Rahul,Completed
1473,128,2024-05-26,East,Anjali,Completed
1474,406,2025-07-09,North,Neha,Cancelled
1475,44,2025-05-06,South,Anjali,Shipped
1476,418,2024-12-05,East,Pooja,Completed
1477,125,2025-12-09,Central,Karan,Cancelled
1478,279,2024-02-15,North,Priya,Pending
1479,152,2025-03-01,Central,Amit,Completed
1480,468,2024-08-20,North,Vikram,Shipped
1481,76,2024-08-19,East,Vikram,Cancelled
1482,453,2024-06-22,West,Priya,Completed
1483,53,2024-03-19,East,Anjali,Completed
1484,61,2024-02-14,North,Anjali,Completed
1485,92,2024-12-08,Central,Anjali,Completed
1486,348,2025-11-14,South,Karan,Pending
1487,419,2024-04-16,East,Karan,Shipped
1488,339,2025-12-29,East,Priya,Completed
1489,442,2024-11-23,South,Amit,Shipped
1490,229,2024-04-25,North,Anjali,Shipped
1491,492,2024-04-02,South,Neha,Completed
1492,94,2024-11-22,East,Pooja,Shipped
1493,247,2025-10-13,Central,Neha,Completed
1494,411,2025-03-04,West,Rohit,Shipped
1495,276,2025-06-29,West,Rohit,Completed
1496,197,2025-03-07,Central,Rohit,Pending
1497,398,2024-08-28,North,Neha,Completed
1498,105,2025-07-25,East,Pooja,Completed
1499,472,2024-12-23,North,Neha,Completed
1500,151,2025-07-18,South,Vikram,Completed
1501,108,2024-05-21,North,Priya,Cancelled
1502,361,2024-01-27,West,Vikram,Completed
1503,28,2024-03-16,Central,Pooja,Pending
1504,446,2024-05-30,North,Neha,Completed
1505,41,2024-01-13,North,Anjali,Shipped
1506,77,2024-05-23,West,Rohit,Cancelled
1507,486,2025-02-25,West,Neha,Shipped
1508,401,2024-04-23,East,Amit,Completed
1509,452,2024-06-26,Central,Rohit,Completed
1510,6,2025-11-27,West,Pooja,Pending
1511,365,2025-05-28,Central,Karan,Cancelled
1512,117,2024-10-05,South,Priya,Pending
1513,194,2025-02-14,South,Anjali,Completed
1514,113,2025-07-26,South,Anjali,Completed
1515,419,2024-11-16,West,Vikram,Shipped
1516,85,2025-10-24,East,Vikram,Completed
1517,139,2024-03-20,North,Neha,Pending
1518,399,2024-09-02,North,Karan,Completed
1519,278,2024-08-04,North,Anjali,Completed
1520,388,2025-07-18,South,Sneha,Cancelled
1521,476,2024-10-02,South,Priya,Pending
1522,290,2025-05-10,Central,Rahul,Completed
1523,162,2024-01-09,East,Neha,Completed
1524,491,2024-07-18,Central,Neha,Shipped
1525,372,2025-12-20,South,Priya,Completed
1526,209,2025-05-29,North,Amit,Completed
1527,301,2025-08-23,West,Rahul,Completed
1528,83,2024-03-21,West,Priya,Cancelled
1529,119,2024-06-13,South,Rohit,Pending
1530,374,2024-12-15,Central,Pooja,Completed
1531,174,2025-09-30,East,Vikram,Completed
1532,457,2024-08-01,South,Anjali,Pending
1533,39,2025-10-04,Central,Pooja,Completed
1534,413,2024-11-12,South,Rohit,Completed
1535,256,2024-11-17,West,Amit,Completed
1536,83,2025-08-13,East,Neha,Completed
1537,46,2025-12-28,South,Pooja,Completed
1538,243,2025-10-27,West,Amit,Completed
1539,498,2024-02-10,West,Neha,Completed
1540,206,2025-11-27,Central,Amit,Shipped
1541,188,2024-11-17,Central,Neha,Completed
1542,350,2025-04-05,Central,Karan,Cancelled
1543,22,2024-09-07,North,Rohit,Completed
1544,80,2025-01-19,East,Amit,Pending
1545,205,2025-02-01,South,Pooja,Cancelled
1546,48,2025-04-24,West,Rohit,Shipped
1547,56,2024-04-20,South,Vikram,Shipped
1548,103,2024-03-07,East,Neha,Completed
1549,310,2025-12-20,South,Pooja,Completed
1550,143,2025-07-12,North,Amit,Shipped
1551,75,2025-08-04,East,Rahul,Pending
1552,397,2025-01-05,North,Vikram,Shipped
1553,110,2024-01-24,South,Vikram,Completed
1554,130,2024-05-25,North,Priya,Completed
1555,208,2025-12-30,East,Pooja,Shipped
1556,269,2024-07-07,East,Rahul,Completed
1557,459,2024-10-31,East,Amit,Completed
1558,179,2025-05-01,West,Rohit,Cancelled
1559,402,2024-12-29,West,Anjali,Shipped
1560,422,2025-09-03,Central,Sneha,Completed
1561,371,2024-05-28,Central,Neha,Cancelled
1562,422,2024-06-03,North,Pooja,Completed
1563,256,2025-11-21,North,Vikram,Completed
1564,267,2024-05-08,West,Pooja,Cancelled
1565,497,2024-02-07,North,Sneha,Cancelled
1566,97,2024-06-19,Central,Anjali,Shipped
1567,111,2024-07-14,South,Anjali,Completed
1568,190,2024-11-05,North,Karan,Pending
1569,420,2025-10-26,West,Pooja,Shipped
1570,211,2025-07-09,East,Vikram,Pending
1571,499,2024-06-29,North,Pooja,Shipped
1572,192,2025-09-01,Central,Amit,Pending
1573,224,2025-11-06,East,Vikram,Cancelled
1574,146,2024-03-30,North,Priya,Completed
1575,333,2025-02-25,Central,Priya,Shipped
1576,384,2024-04-12,Central,Pooja,Pending
1577,298,2025-03-06,East,Sneha,Completed
1578,398,2025-01-25,Central,Priya,Completed
1579,439,2024-12-25,North,Pooja,Shipped
1580,465,2025-01-18,North,Sneha,Pending
1581,146,2024-11-10,East,Vikram,Cancelled
1582,124,2024-02-03,West,Rahul,Completed
1583,79,2025-09-06,Central,Neha,Completed
1584,88,2024-09-04,West,Rohit,Shipped
1585,99,2024-02-22,West,Anjali,Shipped
1586,66,2025-02-16,South,Neha,Pending
1587,82,2024-04-11,South,Amit,Pending
1588,61,2025-10-04,West,Karan,Pending
1589,82,2024-04-05,South,Priya,Completed
1590,224,2024-06-05,Central,Rahul,Pending
1591,363,2025-08-08,North,Vikram,Completed
1592,381,2025-10-11,West,Neha,Completed
1593,123,2024-07-17,East,Rohit,Completed
1594,372,2025-11-06,East,Rahul,Completed
1595,43,2025-10-15,North,Anjali,Completed
1596,57,2024-05-05,Central,Priya,Completed
1597,145,2024-04-05,South,Priya,Shipped
1598,433,2025-02-04,South,Priya,Shipped
1599,408,2024-03-16,West,Pooja,Cancelled
1600,40,2025-01-19,West,Neha,Cancelled
1601,466,2024-07-03,South,Karan,Completed
1602,463,2025-10-08,Central,Anjali,Completed
1603,61,2025-05-10,East,Anjali,Pending
1604,280,2025-06-18,South,Karan,Completed
1605,99,2025-07-02,North,Rahul,Pending
1606,263,2025-01-08,South,Priya,Completed
1607,16,2024-08-13,South,Priya,Cancelled
1608,355,2024-10-07,East,Pooja,Completed
1609,489,2025-12-26,East,Rohit,Cancelled
1610,151,2025-03-22,West,Rohit,Shipped
1611,473,2024-06-26,East,Sneha,Cancelled
1612,434,2024-04-15,West,Anjali,Pending
1613,160,2025-05-14,South,Vikram,Shipped
1614,217,2024-11-22,East,Anjali,Completed
1615,311,2024-07-23,West,Anjali,Completed
1616,192,2024-06-20,West,Rahul,Pending
1617,130,2024-10-27,West,Anjali,Cancelled
1618,487,2025-02-11,East,Rahul,Completed
1619,93,2024-07-09,West,Neha,Completed
1620,38,2025-01-15,East,Amit,Completed
1621,63,2025-12-05,East,Rahul,Cancelled
1622,169,2025-08-04,West,Neha,Completed
1623,288,2024-10-17,West,Anjali,Completed
1624,270,2025-07-28,North,Karan,Cancelled
1625,312,2025-10-23,Central,Vikram,Cancelled
1626,388,2024-11-23,East,Sneha,Completed
1627,26,2024-02-17,West,Karan,Shipped
1628,62,2024-06-24,West,Anjali,Completed
1629,303,2025-08-13,South,Rahul,Completed
1630,10,2025-04-17,North,Karan,Completed
1631,431,2025-06-30,North,Rohit,Completed
1632,173,2025-04-26,North,Priya,Shipped
1633,371,2024-11-20,East,Neha,Shipped
1634,41,2025-05-20,East,Anjali,Completed
1635,202,2025-05-20,West,Priya,Completed
1636,481,2024-01-30,North,Sneha,Completed
1637,423,2024-04-17,South,Neha,Cancelled
1638,371,2024-06-23,South,Priya,Completed
1639,371,2024-01-06,Central,Rahul,Completed
1640,453,2024-02-19,North,Karan,Completed
1641,136,2025-01-23,Central,Karan,Cancelled
1642,88,2025-04-16,Central,Priya,Completed
1643,164,2025-02-27,Central,Pooja,Cancelled
1644,63,2024-09-03,Central,Anjali,Shipped
1645,339,2024-11-25,East,Pooja,Completed
1646,48,2025-12-29,East,Priya,Completed
1647,286,2025-12-12,South,Priya,Completed
1648,498,2024-08-05,North,Rahul,Cancelled
1649,111,2024-07-11,West,Pooja,Completed
1650,175,2025-06-24,Central,Rohit,Completed
1651,390,2025-11-02,West,Amit,Pending
1652,55,2025-01-07,South,Vikram,Shipped
1653,445,2024-07-26,Central,Vikram,Completed
1654,36,2024-06-17,West,Karan,Pending
1655,332,2025-04-17,South,Priya,Cancelled
1656,57,2025-04-16,North,Amit,Completed
1657,15,2025-04-08,Central,Neha,Completed
1658,61,2024-12-28,North,Vikram,Completed
1659,78,2025-03-17,Central,Rohit,Completed
1660,28,2025-01-13,East,Priya,Completed
1661,333,2024-07-17,West,Karan,Completed
1662,207,2024-10-09,Central,Rohit,Pending
1663,253,2024-04-21,West,Rahul,Cancelled
1664,128,2024-04-27,South,Rahul,Completed
1665,295,2024-03-08,South,Rohit,Completed
1666,142,2025-12-17,Central,Vikram,Shipped
1667,202,2025-12-09,South,Karan,Shipped
1668,106,2024-12-21,South,Karan,Cancelled
1669,306,2024-04-06,North,Amit,Pending
1670,465,2024-11-08,West,Sneha,Completed
1671,162,2024-07-10,South,Neha,Shipped
1672,73,2025-03-14,West,Neha,Completed
1673,91,2024-06-23,North,Rahul,Pending
1674,181,2024-01-02,Central,Pooja,Completed
1675,242,2024-01-18,North,Anjali,Cancelled
1676,149,2025-05-30,Central,Amit,Completed
1677,397,2024-11-07,North,Neha,Shipped
1678,252,2024-09-20,Central,Pooja,Completed
1679,187,2024-12-27,North,Karan,Cancelled
1680,171,2025-05-10,Central,Priya,Completed
1681,352,2024-05-31,North,Vikram,Completed
1682,338,2025-05-24,East,Rahul,Completed
1683,296,2024-07-30,East,Priya,Completed
1684,472,2024-10-07,North,Rohit,Shipped
1685,491,2024-09-28,South,Neha,Completed
1686,201,2024-10-09,West,Karan,Completed
1687,22,2025-12-19,Central,Neha,Pending
1688,63,2025-08-03,West,Neha,Completed
1689,57,2025-12-02,West,Amit,Shipped
1690,349,2024-10-23,Central,Anjali,Pending
1691,341,2025-05-13,East,Karan,Completed
1692,410,2025-04-09,North,Rahul,Completed
1693,145,2024-02-24,North,Pooja,Completed
1694,3,2025-11-07,East,Rahul,Completed
1695,129,2024-10-17,East,Rohit,Cancelled
1696,491,2024-03-29,South,Karan,Completed
1697,376,2025-08-22,West,Priya,Completed
1698,113,2024-12-29,West,Sneha,Cancelled
1699,327,2025-02-12,West,Priya,Completed
1700,472,2024-11-14,Central,Amit,Pending
1701,224,2024-05-22,Central,Sneha,Completed
1702,70,2024-07-23,Central,Karan,Completed
1703,44,2025-10-05,Central,Pooja,Pending
1704,94,2024-04-08,West,Amit,Pending
1705,227,2025-12-02,Central,Neha,Shipped
1706,182,2025-03-06,West,Vikram,Shipped
1707,15,2025-03-07,North,Priya,Completed
1708,315,2025-08-17,South,Rohit,Completed
1709,66,2025-08-02,Central,Karan,Completed
1710,387,2025-02-16,South,Rahul,Shipped
1711,414,2024-02-25,West,Priya,Completed
1712,139,2025-08-31,East,Priya,Completed
1713,290,2024-03-03,East,Priya,Cancelled
1714,300,2025-12-19,North,Sneha,Pending
1715,74,2024-05-19,West,Sneha,Cancelled
1716,328,2025-10-05,East,Karan,Cancelled
1717,480,2025-09-30,West,Sneha,Completed
1718,35,2025-09-10,South,Priya,Pending
1719,50,2024-04-16,South,Pooja,Completed
1720,427,2025-02-04,West,Rahul,Completed
1721,154,2024-07-07,West,Sneha,Pending
1722,134,2025-11-04,West,Anjali,Completed
1723,222,2024-07-08,North,Amit,Cancelled
1724,337,2025-06-07,South,Rohit,Completed
1725,244,2024-10-23,East,Priya,Pending
1726,253,2025-02-04,East,Vikram,Cancelled
1727,410,2025-03-02,West,Vikram,Completed
1728,15,2024-05-03,West,Anjali,Shipped
1729,6,2024-02-04,East,Anjali,Shipped
1730,22,2025-04-24,South,Pooja,Completed
1731,5,2025-05-27,East,Rohit,Completed
1732,179,2025-06-09,West,Priya,Completed
1733,336,2025-11-02,East,Anjali,Completed
1734,236,2025-11-05,East,Karan,Shipped
1735,35,2025-04-28,West,Anjali,Cancelled
1736,93,2025-11-05,Central,Rohit,Completed
1737,67,2025-08-17,Central,Neha,Pending
1738,317,2024-02-16,North,Rahul,Cancelled
1739,82,2025-11-12,North,Priya,Shipped
1740,479,2024-08-25,East,Sneha,Completed
1741,461,2025-03-06,West,Priya,Completed
1742,314,2024-02-08,North,Priya,Shipped
1743,391,2025-10-08,Central,Rahul,Completed
1744,165,2025-01-21,West,Amit,Cancelled
1745,294,2024-07-19,South,Karan,Shipped
1746,225,2024-07-25,South,Amit,Shipped
1747,417,2024-03-29,South,Anjali,Completed
1748,323,2024-02-04,South,Amit,Completed
1749,185,2025-07-13,Central,Priya,Completed
1750,95,2024-07-13,West,Sneha,Pending
1751,424,2024-12-26,Central,Neha,Pending
1752,461,2024-03-09,South,Pooja,Shipped
1753,321,2025-08-05,North,Priya,Completed
1754,401,2024-04-13,East,Priya,Shipped
1755,119,2025-07-07,Central,Neha,Completed
1756,115,2025-02-03,East,Neha,Completed
1757,447,2024-03-17,East,Rohit,Pending
1758,124,2025-05-27,Central,Karan,Shipped
1759,317,2025-12-15,Central,Priya,Pending
1760,242,2024-02-03,North,Neha,Shipped
1761,134,2024-03-01,East,Amit,Completed
1762,281,2024-08-29,North,Pooja,Completed
1763,413,2025-12-20,Central,Rahul,Completed
1764,37,2025-09-19,Central,Priya,Pending
1765,246,2024-02-12,East,Priya,Completed
1766,255,2025-10-27,South,Neha,Shipped
1767,245,2024-01-22,South,Rahul,Completed
1768,397,2025-09-14,Central,Vikram,Cancelled
1769,351,2025-05-08,Central,Rahul,Shipped
1770,393,2025-03-16,South,Vikram,Pending
1771,71,2024-04-30,West,Anjali,Completed
1772,181,2025-03-23,East,Rahul,Completed
1773,119,2024-01-11,Central,Sneha,Shipped
1774,383,2024-02-16,Central,Rahul,Cancelled
1775,128,2024-02-28,North,Amit,Shipped
1776,93,2024-11-17,North,Neha,Pending
1777,336,2024-05-12,East,Anjali,Shipped
1778,246,2024-03-19,North,Karan,Pending
1779,106,2024-08-13,East,Pooja,Cancelled
1780,155,2024-10-26,Central,Sneha,Pending
1781,458,2025-12-15,East,Rohit,Pending
1782,54,2025-02-24,East,Anjali,Shipped
1783,144,2024-05-20,South,Rohit,Completed
1784,157,2024-05-05,South,Neha,Cancelled
1785,418,2024-08-28,North,Pooja,Cancelled
1786,392,2024-01-22,North,Pooja,Completed
1787,139,2025-01-28,Central,Karan,Completed
1788,31,2025-01-28,Central,Pooja,Completed
1789,442,2025-03-30,West,Rahul,Completed
1790,106,2025-11-06,South,Vikram,Pending
1791,27,2025-07-08,North,Neha,Completed
1792,466,2024-09-25,East,Anjali,Completed
1793,388,2025-09-28,East,Vikram,Shipped
1794,401,2025-07-20,North,Vikram,Cancelled
1795,478,2025-04-19,Central,Vikram,Pending
1796,369,2024-09-23,Central,Amit,Shipped
1797,240,2024-01-16,South,Karan,Cancelled
1798,487,2024-09-12,North,Rohit,Completed
1799,173,2024-02-09,West,Anjali,Completed
1800,186,2025-10-30,East,Anjali,Completed
1801,64,2025-11-07,Central,Neha,Completed
1802,434,2025-04-18,West,Rahul,Shipped
1803,5,2025-01-02,North,Pooja,Cancelled
1804,433,2025-02-22,South,Rahul,Pending
1805,481,2025-09-16,East,Rohit,Completed
1806,489,2024-07-03,West,Karan,Completed
1807,133,2024-08-20,South,Amit,Completed
1808,447,2024-08-26,North,Priya,Cancelled
1809,20,2025-03-26,Central,Anjali,Completed
1810,22,2024-03-03,South,Karan,Completed
1811,9,2024-02-15,Central,Anjali,Completed
1812,180,2025-06-03,North,Pooja,Completed
1813,262,2024-07-27,South,Neha,Pending
1814,191,2025-10-19,North,Vikram,Completed
1815,74,2025-09-13,East,Neha,Completed
1816,500,2025-04-26,East,Karan,Pending
1817,16,2024-02-15,East,Karan,Completed
1818,467,2024-04-18,North,Anjali,Completed
1819,414,2025-06-04,Central,Anjali,Cancelled
1820,177,2025-08-19,West,Rahul,Cancelled
1821,372,2025-10-26,West,Priya,Completed
1822,491,2025-05-30,Central,Anjali,Cancelled
1823,281,2024-05-04,Central,Rohit,Completed
1824,311,2025-06-16,Central,Pooja,Completed
1825,138,2024-10-27,Central,Sneha,Completed
1826,125,2025-04-11,South,Neha,Cancelled
1827,498,2025-03-31,South,Vikram,Completed
1828,41,2025-06-01,Central,Priya,Completed
1829,335,2024-08-23,Central,Pooja,Shipped
1830,118,2025-07-04,South,Sneha,Shipped
1831,346,2025-09-12,South,Karan,Completed
1832,175,2024-03-24,North,Vikram,Shipped
1833,259,2025-05-21,Central,Sneha,Completed
1834,449,2024-06-19,North,Priya,Shipped
1835,135,2024-04-13,West,Amit,Completed
1836,427,2025-12-07,North,Amit,Completed
1837,68,2025-02-01,Central,Vikram,Completed
1838,66,2024-09-04,Central,Karan,Completed
1839,173,2025-09-15,Central,Anjali,Completed
1840,370,2024-12-29,North,Pooja,Shipped
